25th, 50th, 75th, 90th, 95th, 99th, max
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
8.890367750000001, 9.051684999999999, 9.237180250000002, 9.5301028, 9.8069094, 16.060656919999996, 32.855096
8.882026, 9.039887, 9.256972000000001, 9.564397800000002, 9.842011, 16.2536, 24.370709
8.884699000000001, 9.042662, 9.22912725, 9.501177, 9.7223697, 11.258593329999998, 24.370709
8.8872955, 9.042444, 9.2263025, 9.4827568, 9.69718675, 11.060994839999996, 20.217992
8.89042075, 9.042479499999999, 9.2214825, 9.506365500000001, 9.740345549999999, 15.977419659999999, 21.371576
8.8800155, 9.034016999999999, 9.233219, 9.491223, 9.73558515, 14.905645829999994, 32.855096
8.886197, 9.034911000000001, 9.220900499999999, 9.526729, 9.7341068, 14.787802599999992, 52.853195
8.893408749999999, 9.043781, 9.254476, 9.5021085, 9.741705049999998, 13.61904774, 19.892145
8.888855249999999, 9.0338065, 9.231718, 9.4980084, 9.712812399999999, 11.015411709999997, 19.656824
8.879467, 9.0267515, 9.237588, 9.516594, 9.7401343, 15.723825249999997, 36.893046
8.892844, 9.043963999999999, 9.25293475, 9.5308963, 9.835288149999998, 16.2613707, 36.893046
8.890033500000001, 9.0493245, 9.26577025, 9.516893, 9.7992855, 16.26019, 32.855096
8.886660000000001, 9.0410375, 9.237985, 9.5079113, 9.83600605, 16.36254276, 22.552578
8.88368275, 9.046149499999999, 9.246392, 9.5132682, 9.71816865, 13.563208489999992, 21.371576
8.8704135, 9.0047325, 9.166892, 9.410692, 9.955126849999989, 12.00816916999999, 37.448702
8.8601815, 8.996381, 9.1638165, 9.409460600000001, 9.820090249999998, 11.95858713, 37.448702
8.858258000000001, 8.995688000000001, 9.166347250000001, 9.446054499999999, 9.960104049999998, 11.875228479999995, 35.734803
8.874027, 8.999018, 9.169124, 9.459141, 9.992691599999999, 12.003089, 35.487972
8.86915825, 9.0022655, 9.17089, 9.436981399999999, 9.851324449999998, 11.938839599999994, 35.734803
8.87542675, 9.009142, 9.19045375, 9.476735099999999, 9.95983, 11.938814469999995, 37.448702
8.868146000000001, 9.007407, 9.187682500000001, 9.4886451, 10.0897504, 11.970292, 37.448702
8.871797, 9.007746, 9.19529475, 9.4658933, 10.081999, 12.277897, 35.487972
8.873178249999999, 9.0073355, 9.174257, 9.438148, 9.97260825, 11.749748149999984, 35.734803
8.86156975, 9.006176, 9.179358, 9.457346, 10.069163799999998, 12.224163349999978, 35.734803
8.863342, 9.000372500000001, 9.181369, 9.4459915, 9.949789, 11.903409949999995, 35.734803
8.866778, 9.001827500000001, 9.16847925, 9.469301499999998, 9.986568049999994, 12.383307299999993, 35.734803
8.868556250000001, 9.0052, 9.17894175, 9.4338461, 9.891942499999999, 12.05613009999996, 37.448702
8.78417975, 9.050377, 10.2296485, 11.679857700000003, 12.513229000000003, 14.873968020000007, 26.889073
8.7927305, 9.065735499999999, 10.248715, 11.6636956, 12.463275450000001, 14.96492, 19.563106
8.78343475, 9.0505645, 10.2179475, 11.65258, 12.460371, 14.8012448, 26.889073
8.786504, 9.056102, 10.18894725, 11.6545562, 12.51207335, 15.275310880000042, 19.563106
8.6474265, 9.144375, 10.83720825, 12.462853700000004, 14.158531049999999, 18.212163610000005, 38.404747
8.646251, 9.115226, 10.809144, 12.480071, 14.113996249999998, 17.69969264, 38.813544
8.64738, 9.1488045, 10.805758, 12.436074, 13.99554189999999, 17.629572, 38.813544
8.646338, 9.14234, 10.78776325, 12.414051600000002, 13.952062749999996, 17.888042, 38.404747
8.642180250000001, 9.1065525, 10.77017975, 12.404377600000005, 13.991081399999997, 17.70922427000002, 38.404747
8.65276425, 9.141108, 10.7841755, 12.423639, 14.009391, 17.708369, 38.813544
8.641161, 9.091929499999999, 10.774292, 12.408338200000001, 13.916439, 17.802213, 34.462112
8.647156, 9.110756, 10.78089325, 12.367258, 13.967686449999995, 17.793896, 38.813544
8.64911925, 9.112365, 10.799258250000001, 12.403106400000002, 14.035527799999983, 17.802635930000008, 38.813544
8.648381749999999, 9.158509500000001, 10.784076, 12.449230300000002, 14.040769899999987, 17.787040250000004, 38.404747
8.65249925, 9.155742, 10.843169249999999, 12.459889800000001, 14.099622049999995, 17.844781120000004, 38.813544
8.650438, 9.1462405, 10.83844, 12.4237106, 13.925738, 17.420484050000002, 38.404747
8.653112, 9.127933500000001, 10.729018499999999, 12.218370700000001, 13.612972999999986, 16.942509, 27.927733
8.659655749999999, 9.1343905, 10.775788499999999, 12.338752, 13.94272, 17.239779030000008, 38.813544
8.643614, 9.118738, 10.76863775, 12.411373, 14.01386649999999, 17.888381480000007, 27.927733
8.65146875, 9.168755, 10.809672, 12.4429508, 14.013154, 17.70915502000002, 38.813544
8.642968, 9.1267505, 10.814858, 12.367258, 13.854055399999993, 17.414351279999998, 38.813544
8.645567, 9.117321, 10.86050475, 12.512671200000002, 14.105456949999994, 17.872178240000004, 38.813544
8.639709, 9.1015765, 10.788300750000001, 12.429064, 14.06192615, 17.939348100000057, 38.813544
8.6452335, 9.112207, 10.758951, 12.413974300000001, 13.935233999999994, 17.793896, 38.813544
8.637784, 9.111909, 10.749426499999998, 12.320620300000002, 13.963141849999998, 17.703598, 38.813544
8.639067749999999, 9.140818, 10.8138315, 12.5871639, 14.28095, 18.054472700000034, 38.404747
8.651493, 9.1196155, 10.849925, 12.480543, 14.124056699999999, 17.629720110000004, 34.408771
8.64683125, 9.1337995, 10.809672, 12.420037200000001, 13.967338, 17.644383, 38.813544
8.646881, 9.146333, 10.8042355, 12.4741425, 13.995826649999985, 17.547577, 27.927733
8.64659025, 9.141108, 10.7960255, 12.4075519, 13.965102949999986, 17.663793, 34.462112
8.79220975, 9.0674195, 10.22529425, 11.607978800000001, 12.421355600000004, 14.632456760000004, 26.889073
8.78383525, 9.0629235, 10.220908, 11.649465100000002, 12.529539, 14.832545930000023, 19.563106
8.781816, 9.0503055, 10.241665999999999, 11.626390100000002, 12.385906950000003, 14.965230630000006, 18.865024
8.78828775, 9.048128, 10.149162, 11.5399847, 12.306944500000002, 14.736673190000001, 18.865024
8.642302, 9.095586, 10.79147275, 12.4262361, 13.95715, 17.548219190000015, 38.813544
8.642968, 9.1191615, 10.830662, 12.3428806, 13.91014165, 17.70364571, 38.813544
8.6619725, 9.147125500000001, 10.8385125, 12.550511, 14.106944599999986, 17.844781120000004, 38.404747
9.148069249999999, 11.249662, 14.12346825, 17.4528589, 19.89847249999999, 25.616439, 40.625286
9.103995, 11.264244, 14.00491375, 17.364599, 19.897960549999997, 25.678414630000024, 44.22794
8.64759125, 9.116355500000001, 10.80231025, 12.431304900000002, 13.916690449999997, 17.96142778000002, 38.813544
8.646909, 9.125568, 10.792584, 12.497233200000002, 14.099284, 18.213044550000024, 34.408771
8.6476005, 9.09003, 10.80133275, 12.3527275, 13.961409049999999, 17.443412230000007, 38.813544
8.644519, 9.157378000000001, 10.903165, 12.5119484, 14.059407, 17.70915502000002, 38.813544
8.658511, 9.151452500000001, 10.801736, 12.4189997, 14.127015849999994, 17.844941360000007, 38.813544
8.646122, 9.109048, 10.79653225, 12.565542, 14.224124649999988, 17.960504, 38.813544
8.65312325, 9.147789, 10.866678, 12.543128, 14.027404, 17.612121870000006, 38.813544
8.64616925, 9.1131685, 10.797738, 12.436074, 14.057811, 17.47048991, 38.813544
9.087308, 11.227476, 14.128668, 17.42958, 19.966418, 25.60713201, 40.625286
9.105987, 11.176573, 14.06098275, 17.395681300000003, 19.74558624999999, 25.46595706000003, 44.22794
9.149143, 11.369654, 14.245796, 17.657887100000003, 19.927697349999995, 25.908130130000025, 44.22794
8.647676, 9.150252, 10.842957, 12.500241, 14.126227, 17.703598, 38.813544
8.8633315, 9.000893, 9.172676, 9.448525, 9.994071, 11.993312469999994, 113.33330192561338
8.868397250000001, 9.002392, 9.178994, 9.4495836, 9.970956, 12.170292940000012, 37.448702
8.866531250000001, 9.00428, 9.182876, 9.468418300000002, 10.041665, 11.993545, 37.448702
8.86926975, 9.004875, 9.178288, 9.4545219, 9.961836849999997, 11.999376500000002, 37.448702
8.865295, 9.002539500000001, 9.182876, 9.445610799999999, 9.946236, 11.932734400000001, 37.448702
8.865562, 9.005363, 9.18139, 9.4402319, 9.907871, 11.875033, 37.448702
8.867323500000001, 9.003801, 9.17506075, 9.440225, 9.913345, 11.922318300000002, 37.448702
8.862698, 9.0019125, 9.18332825, 9.458363, 9.946236, 11.894847, 37.448702
8.864104, 9.004535, 9.181743, 9.461342, 9.9920315, 11.875228480000004, 37.448702
8.86448725, 9.0028155, 9.183992, 9.472611, 10.06491315, 11.999339, 37.448702
8.8319805, 9.018413, 9.3717665, 10.9017715, 11.747425249999997, 14.094519279999972, 37.448702
8.829855, 9.014216, 9.3667335, 10.8878996, 11.77083315, 14.165003599999816, 37.448702
8.834392, 9.020152, 9.377625250000001, 10.860295500000001, 11.781833, 14.054385209999996, 37.448702
8.83540675, 9.018871, 9.399779, 10.916484, 11.844851, 13.979229029999999, 37.448702
8.830058, 9.0137015, 9.372488, 10.848978500000001, 11.749083, 13.980222, 37.448702
8.831891, 9.012959, 9.357937, 10.856245500000002, 11.708883649999997, 13.586366, 37.448702
8.83565625, 9.019317000000001, 9.365264, 10.8833929, 11.74912465, 13.980478189999959, 35.734803
8.83144975, 9.0149455, 9.369055, 10.894063, 11.746927, 13.731675429999973, 37.448702
